,Date,No_calls_Offered,Year,Week,Day,WeekDay,Month,SpecialDay,Weekend,isHoliday,key,tmax,tmin,prec
291,2013-01-17,7902.042213537617,2013,3,17,3,1,0,0,0,8.0,44.5311,25.138756,0.0984689
292,2013-01-18,7403.059119322857,2013,3,18,4,1,0,0,0,8.0,47.191387,24.038277,0.010669855
293,2013-01-19,3234.6091930709554,2013,3,19,5,1,0,1,0,8.0,52.229664,26.492823,0.0054545454
294,2013-01-20,1868.934665693579,2013,3,20,6,1,0,1,0,8.0,46.192307,23.009615,0.004134616
295,2013-01-21,9117.138489653871,2013,4,21,0,1,0,0,1,8.0,38.25,18.66827,0.010336538
296,2013-01-22,8542.179555644847,2013,4,22,1,1,0,0,0,8.0,36.096153,16.961538,0.0035576918
297,2013-01-23,8405.683000303585,2013,4,23,2,1,0,0,0,8.0,40.507175,18.880383,0.037033506
298,2013-01-24,7941.707975794468,2013,4,24,3,1,0,0,0,8.0,39.72249,21.291866,0.021196175
299,2013-01-25,7589.590895375037,2013,4,25,4,1,0,0,0,8.0,42.435406,25.751196,0.062057413
300,2013-01-26,3070.2904419794736,2013,4,26,5,1,0,1,0,8.0,44.84058,26.135265,0.040917885
301,2013-01-27,1851.5665516506515,2013,4,27,6,1,0,1,0,8.0,47.885166,30.057417,0.073492855
302,2013-01-28,8702.47805241256,2013,5,28,0,1,1,0,0,8.0,52.095695,36.387558,0.09784689
303,2013-01-29,8853.24720128644,2013,5,29,1,1,1,0,0,8.0,55.41827,37.716347,0.26576924
304,2013-01-30,8817.772371888439,2013,5,30,2,1,1,0,0,8.0,53.082523,30.45631,0.33567947
305,2013-01-31,7168.116502167813,2013,5,31,3,1,1,0,0,8.0,43.816425,22.227053,0.0825604
306,2013-02-01,8391.004508581347,2013,5,1,4,2,1,0,0,7.7,39.63768,18.400967,0.012222221
307,2013-02-02,3885.0319339676334,2013,5,2,5,2,1,1,0,7.7,43.567307,21.9375,0.023124997
308,2013-02-03,3679.8209220744934,2013,5,3,6,2,1,1,0,7.7,44.0,25.216347,0.010048076
309,2013-02-04,9188.824626294567,2013,6,4,0,2,0,0,0,7.7,44.860577,25.64423,0.024615385
310,2013-02-05,9350.334224865808,2013,6,5,1,2,0,0,0,7.7,49.588516,28.693779,0.035980873
311,2013-02-06,1957.6774506161748,2013,6,6,2,2,0,0,0,7.7,50.870193,29.889423,0.030144231
312,2013-02-07,8266.690220285323,2013,6,7,3,2,0,0,0,7.7,48.677883,32.408653,0.18999995
313,2013-02-08,7879.5996271433805,2013,6,8,4,2,0,0,0,7.7,46.671497,29.73913,0.12038651
314,2013-02-09,9504.651100971469,2013,6,9,5,2,0,1,0,7.7,45.46154,27.283653,0.06307696
315,2013-02-10,7545.887033047983,2013,6,10,6,2,0,1,0,7.7,49.91346,30.475962,0.24985579
316,2013-02-11,2983.163863658558,2013,7,11,0,2,0,0,0,7.7,49.067307,31.903847,0.1434616
317,2013-02-12,8887.717848996896,2013,7,12,1,2,0,0,0,7.7,47.91866,31.382774,0.1255981
318,2013-02-13,7876.441137470644,2013,7,13,2,2,0,0,0,7.7,49.866028,30.679426,0.056172263
319,2013-02-14,7739.764990055251,2013,7,14,3,2,0,0,0,7.7,49.5933,29.133972,0.03746412
320,2013-02-15,7867.275228030225,2013,7,15,4,2,0,0,0,7.7,47.677883,26.389423,0.017788457
321,2013-02-16,3318.2813764197604,2013,7,16,5,2,0,1,0,7.7,44.473682,23.832537,0.01985646
322,2013-02-17,1922.1538465494561,2013,7,17,6,2,0,1,0,7.7,46.14354,22.421053,0.008708133
323,2013-02-18,8985.531463517347,2013,8,18,0,2,0,0,1,7.7,50.235577,25.024038,0.06807694
324,2013-02-19,8043.800654208263,2013,8,19,1,2,0,0,0,7.7,44.60096,24.610577,0.112067334
325,2013-02-20,8142.689847811344,2013,8,20,2,2,0,0,0,7.7,38.880383,23.086124,0.051052637
326,2013-02-21,8186.153367248775,2013,8,21,3,2,0,0,0,7.7,40.97129,24.722488,0.16521528
327,2013-02-22,7151.0832951340035,2013,8,22,4,2,0,0,0,7.7,44.038647,28.52174,0.18439618
328,2013-02-23,3333.679374947943,2013,8,23,5,2,0,1,0,7.7,45.708134,28.507177,0.11555028
329,2013-02-24,1827.9472138033345,2013,8,24,6,2,0,1,0,7.7,48.20096,28.124401,0.04937801
330,2013-02-25,8664.579727265944,2013,9,25,0,2,0,0,0,7.7,48.15311,29.44976,0.22191387
331,2013-02-26,8321.406589594833,2013,9,26,1,2,0,0,0,7.7,46.779903,30.70335,0.278421
332,2013-02-27,8845.115274847098,2013,9,27,2,2,0,0,0,7.7,47.63158,32.301434,0.11129187
333,2013-02-28,9481.79424255264,2013,9,28,3,2,1,0,0,7.7,46.17225,32.086124,0.034545466
334,2013-03-01,8703.37492536889,2013,9,1,4,3,1,0,0,7.5,45.665073,29.516747,0.0065550213
335,2013-03-02,1941.7883063956583,2013,9,2,5,3,1,1,0,7.5,45.229664,26.885168,0.0046411473
336,2013-03-03,1899.6384097017153,2013,9,3,6,3,1,1,0,7.5,46.779903,26.665071,0.012535883
337,2013-03-04,10146.468838894883,2013,10,4,0,3,0,0,0,7.5,49.822117,28.26923,0.018798074
338,2013-03-05,8748.723021261752,2013,10,5,1,3,0,0,0,7.5,48.42105,30.09091,0.13459334
339,2013-03-06,10086.191607033563,2013,10,6,2,3,0,0,0,7.5,46.490383,29.475962,0.07072117
340,2013-03-07,8649.464548218113,2013,10,7,3,3,0,0,0,7.5,50.24402,28.971292,0.018038277
341,2013-03-08,3181.278337431635,2013,10,8,4,3,0,0,0,7.5,52.49761,30.488039,0.07248804
342,2013-03-09,9158.17381190293,2013,10,9,5,3,0,1,0,7.5,55.639423,34.408653,0.13427888
343,2013-03-10,1848.9167623989479,2013,10,10,6,3,0,1,0,7.5,56.14423,35.298077,0.18072118
344,2013-03-11,1501.9452202670354,2013,11,11,0,3,0,0,0,7.5,54.861244,34.004784,0.1521053
345,2013-03-12,8140.123269374574,2013,11,12,1,3,0,0,0,7.5,53.20574,33.27751,0.10296652
346,2013-03-13,8254.012356509766,2013,11,13,2,3,0,0,0,7.5,53.526318,30.746412,0.016985642
347,2013-03-14,8198.632516267695,2013,11,14,3,3,0,0,0,7.5,57.363636,31.698565,0.0040191384
348,2013-03-15,7809.964981133022,2013,11,15,4,3,0,0,0,7.5,61.0,34.427883,0.021394232
349,2013-03-16,3592.978034818691,2013,11,16,5,3,0,1,0,7.5,55.923447,35.870815,0.029856458
350,2013-03-17,1911.2255412445072,2013,11,17,6,3,0,1,0,7.5,51.488037,33.14354,0.06311006
351,2013-03-18,8441.314321462509,2013,12,18,0,3,0,0,0,7.5,52.64423,33.10577,0.18067314
352,2013-03-19,8451.832689489669,2013,12,19,1,3,0,0,0,7.5,52.17225,31.966507,0.08779907
353,2013-03-20,7927.588236774369,2013,12,20,2,3,0,0,0,7.5,49.27751,29.29665,0.05234452
354,2013-03-21,7427.223990420168,2013,12,21,3,3,0,0,0,7.5,46.626793,27.746412,0.026124403
355,2013-03-22,7017.765454532977,2013,12,22,4,3,0,0,0,7.5,47.783653,29.134615,0.052692313
356,2013-03-23,3227.9914185393386,2013,12,23,5,3,0,1,0,7.5,49.272728,31.535885,0.11167465
357,2013-03-24,1705.101329510742,2013,12,24,6,3,0,1,0,7.5,47.552883,30.721153,0.16610582
358,2013-03-25,8303.704182134115,2013,13,25,0,3,0,0,0,7.5,46.447117,29.76923,0.048221163
359,2013-03-26,7845.6513995726955,2013,13,26,1,3,0,0,0,7.5,50.15311,29.971292,0.007033492
360,2013-03-27,7894.811989647754,2013,13,27,2,3,0,0,0,7.5,55.119617,31.645933,0.0064114835
361,2013-03-28,8073.799166897051,2013,13,28,3,3,1,0,0,7.5,59.373207,34.22488,0.0034449762
362,2013-03-29,1923.4671239614745,2013,13,29,4,3,1,0,0,7.5,63.00957,36.923447,0.023397133
363,2013-03-30,2786.7086644076126,2013,13,30,5,3,1,1,0,7.5,64.39234,39.81818,0.07760767
364,2013-03-31,941.0976188457778,2013,13,31,6,3,1,1,0,7.5,62.57488,41.183575,0.11072467
365,2013-04-01,8584.26190482426,2013,14,1,0,4,1,0,0,7.6,58.263157,37.665073,0.042344507
366,2013-04-02,10053.822400373187,2013,14,2,1,4,1,0,0,7.6,55.727272,34.583733,0.068995215
367,2013-04-03,9221.93683127673,2013,14,3,2,4,1,0,0,7.6,56.454544,34.861244,0.09330146
368,2013-04-04,9744.172004996033,2013,14,4,3,4,0,0,0,7.6,58.54067,37.20096,0.12607656
369,2013-04-05,3589.974723143202,2013,14,5,4,4,0,0,0,7.6,62.339806,38.524273,0.06776699
370,2013-04-06,9649.726520390619,2013,14,6,5,4,0,1,0,7.6,64.62621,40.665047,0.047475733
371,2013-04-07,8120.705331549732,2013,14,7,6,4,0,1,0,7.6,66.60096,43.692307,0.06620193
372,2013-04-08,1692.0650609644524,2013,15,8,0,4,0,0,0,7.6,67.15311,45.177032,0.08014355
373,2013-04-09,8575.517409381619,2013,15,9,1,4,0,0,0,7.6,65.78469,44.339714,0.1945933
374,2013-04-10,7760.657978147621,2013,15,10,2,4,0,0,0,7.6,63.182693,43.41827,0.28312498
375,2013-04-11,9823.41927250687,2013,15,11,3,4,0,0,0,7.6,59.875,41.875,0.33091348
376,2013-04-12,8138.28815275942,2013,15,12,4,4,0,0,0,7.6,58.740383,40.427883,0.14884618
377,2013-04-13,2872.883574730909,2013,15,13,5,4,0,1,0,7.6,61.320576,39.21531,0.030717727
378,2013-04-14,1602.9321888993654,2013,15,14,6,4,0,1,0,7.6,62.698566,41.430622,0.18588515
379,2013-04-15,8442.548012805755,2013,16,15,0,4,0,0,0,7.6,63.133972,45.066986,0.077751204
380,2013-04-16,8207.802296845308,2013,16,16,1,4,0,0,0,7.6,63.745193,45.971153,0.08596155
381,2013-04-17,7941.292869476903,2013,16,17,2,4,0,0,0,7.6,63.047848,45.62201,0.237799
382,2013-04-18,7470.74620488091,2013,16,18,3,4,0,0,0,7.6,64.32211,43.139423,0.3263462
383,2013-04-19,7133.675369252653,2013,16,19,4,4,0,0,0,7.6,62.04831,39.25121,0.20275357
384,2013-04-20,3322.1111026787403,2013,16,20,5,4,0,1,0,7.6,59.583733,36.55024,0.046507187
385,2013-04-21,1768.5659941034291,2013,16,21,6,4,0,1,0,7.6,62.34928,38.464115,0.039521538
386,2013-04-22,8670.844782534181,2013,17,22,0,4,0,0,0,7.6,63.81818,40.062202,0.08325362
387,2013-04-23,7871.043440023558,2013,17,23,1,4,0,0,0,7.6,61.660286,39.72249,0.07636364
388,2013-04-24,6904.931925734787,2013,17,24,2,4,0,0,0,7.6,64.22222,38.188404,0.11449276
389,2013-04-25,7183.869104442016,2013,17,25,3,4,0,0,0,7.6,66.3445,40.133972,0.008947367
390,2013-04-26,6900.2804144921965,2013,17,26,4,4,0,0,0,7.6,70.36364,43.45933,0.036937803
391,2013-04-27,3222.943994564606,2013,17,27,5,4,0,1,0,7.6,72.23558,46.620193,0.068076916
392,2013-04-28,1809.7011731645096,2013,17,28,6,4,1,1,0,7.6,72.99522,49.813396,0.14153112
393,2013-04-29,9084.3028451102,2013,18,29,0,4,1,0,0,7.6,74.36364,50.660286,0.0923445
394,2013-04-30,9264.743946486922,2013,18,30,1,4,1,0,0,7.6,74.22115,51.5,0.07745195
395,2013-05-01,3798.9065925536393,2013,18,1,2,5,1,0,0,7.5,69.89952,47.770336,0.170622
396,2013-05-02,9506.852669511874,2013,18,2,3,5,1,0,0,7.5,67.09615,44.95673,0.17875002
397,2013-05-03,8837.407337257182,2013,18,3,4,5,1,0,0,7.5,65.87019,43.548077,0.17216346
398,2013-05-04,8542.609067956451,2013,18,4,5,5,0,1,0,7.5,66.565216,44.516907,0.13246378
399,2013-05-05,1758.7897252171128,2013,18,5,6,5,0,1,0,7.5,67.94203,45.74396,0.124782614
400,2013-05-06,8637.092490339452,2013,19,6,0,5,0,0,0,7.5,71.38756,47.066986,0.077607654
401,2013-05-07,6653.78891246669,2013,19,7,1,5,0,0,0,7.5,74.71154,49.427883,0.04745194
402,2013-05-08,8812.409312140788,2013,19,8,2,5,0,0,0,7.5,75.39423,51.91827,0.11322118
403,2013-05-09,7828.161544821952,2013,19,9,3,5,0,0,0,7.5,74.53589,52.148327,0.1611005
404,2013-05-10,2808.9312008269258,2013,19,10,4,5,0,0,0,7.5,74.19711,51.798077,0.23735571
405,2013-05-11,8718.54871619089,2013,19,11,5,5,0,1,0,7.5,71.904305,50.516747,0.08114833
406,2013-05-12,6739.012893580602,2013,19,12,6,5,0,1,0,7.5,70.74519,46.322117,0.016730767
407,2013-05-13,9757.84352422948,2013,20,13,0,5,0,0,0,7.5,74.210526,45.866028,0.0067464104
408,2013-05-14,8802.064278790062,2013,20,14,1,5,0,0,0,7.5,80.02404,49.615383,0.005673076
409,2013-05-15,8318.935393913494,2013,20,15,2,5,0,0,0,7.5,80.45192,55.072117,0.032307696
410,2013-05-16,8131.456968659374,2013,20,16,3,5,0,0,0,7.5,78.884056,56.328503,0.06806764
411,2013-05-17,7813.5899799502395,2013,20,17,4,5,0,0,0,7.5,77.9375,56.548077,0.082259625
412,2013-05-18,3101.278714988445,2013,20,18,5,5,0,1,0,7.5,78.20192,58.192307,0.12528846
413,2013-05-19,941.3480755766784,2013,20,19,6,5,0,1,0,7.5,78.052635,59.339714,0.20052637
414,2013-05-20,1699.508639916899,2013,21,20,0,5,0,0,0,7.5,79.37019,59.20673,0.21408652
415,2013-05-21,9281.88718954455,2013,21,21,1,5,0,0,0,7.5,77.246376,57.850243,0.2288406
416,2013-05-22,8626.821353169242,2013,21,22,2,5,0,0,0,7.5,75.10526,55.77512,0.17961727
417,2013-05-23,7955.42899033545,2013,21,23,3,5,0,0,0,7.5,73.760765,53.17225,0.1528708
418,2013-05-24,7227.739686369467,2013,21,24,4,5,0,0,0,7.5,72.42029,50.0628,0.09642515
419,2013-05-25,3169.874812570724,2013,21,25,5,5,0,1,0,7.5,73.21531,50.339714,0.17157894
420,2013-05-26,1824.21969059059,2013,21,26,6,5,0,1,0,7.5,74.9378,52.440193,0.09913876
421,2013-05-27,7183.01899245675,2013,22,27,0,5,0,0,1,7.5,75.760765,54.263157,0.18196176
422,2013-05-28,8739.561275326301,2013,22,28,1,5,1,0,0,7.5,78.21531,58.114834,0.1623445
423,2013-05-29,8497.747410909946,2013,22,29,2,5,1,0,0,7.5,80.1866,60.392345,0.23990428
424,2013-05-30,6494.5250031751475,2013,22,30,3,5,1,0,0,7.5,81.8744,61.304348,0.18821257
425,2013-05-31,7230.866125337761,2013,22,31,4,5,1,0,0,7.5,82.12981,61.52404,0.20403846
426,2013-06-01,2083.1471020000445,2013,22,1,5,6,1,1,0,7.5,80.797104,60.198067,0.17270534
427,2013-06-02,7442.935552894638,2013,22,2,6,6,1,1,0,7.5,78.29186,57.220097,0.15808617
428,2013-06-03,8901.867898162252,2013,23,3,0,6,1,0,0,7.5,78.253586,55.636364,0.11808615
429,2013-06-04,3964.7136995968203,2013,23,4,1,6,0,0,0,7.5,78.11961,56.37799,0.08377992
430,2013-06-05,9287.541302829512,2013,23,5,2,6,0,0,0,7.5,78.10096,57.490383,0.20639423
431,2013-06-06,7538.805747246279,2013,23,6,3,6,0,0,0,7.5,77.1866,58.105263,0.2986603
432,2013-06-07,2590.4431943008353,2013,23,7,4,6,0,0,0,7.5,78.23445,57.717705,0.2851196
433,2013-06-08,8283.200881118877,2013,23,8,5,6,0,1,0,7.5,80.26442,58.54327,0.17745195
434,2013-06-09,6935.67465427156,2013,23,9,6,6,0,1,0,7.5,81.90777,60.10194,0.17737867
435,2013-06-10,1506.5005020596889,2013,24,10,0,6,0,0,0,7.5,82.68269,61.447117,0.23019232
436,2013-06-11,8911.43286946788,2013,24,11,1,6,0,0,0,7.5,84.81731,63.072117,0.10254812
437,2013-06-12,5649.340219647435,2013,24,12,2,6,0,0,0,7.5,85.26442,63.677883,0.12201925
438,2013-06-13,7498.086621789932,2013,24,13,3,6,0,0,0,7.5,82.74163,61.511963,0.17990428
439,2013-06-14,7676.155215102543,2013,24,14,4,6,0,0,0,7.5,82.50961,59.932693,0.07745194
440,2013-06-15,2887.227704004491,2013,24,15,5,6,0,1,0,7.5,83.64904,59.58173,0.07846156
441,2013-06-16,1662.7607779266493,2013,24,16,6,6,0,1,0,7.5,85.05289,62.173077,0.08918269
442,2013-06-17,7640.707526241016,2013,25,17,0,6,0,0,0,7.5,84.90909,62.39713,0.13956942
443,2013-06-18,7610.430049109747,2013,25,18,1,6,0,0,0,7.5,81.875595,60.98086,0.17205739
444,2013-06-19,6865.546440493437,2013,25,19,2,6,0,0,0,7.5,82.03349,59.84689,0.07090909
445,2013-06-20,6964.769481685884,2013,25,20,3,6,0,0,0,7.5,84.181816,61.17225,0.056842107
446,2013-06-21,6494.115704797152,2013,25,21,4,6,0,0,0,7.5,85.210526,63.02871,0.14430624
447,2013-06-22,2724.534065323113,2013,25,22,5,6,0,1,0,7.5,85.85646,63.75598,0.11684211
448,2013-06-23,1627.3062146968314,2013,25,23,6,6,0,1,0,7.5,85.92345,64.92345,0.14301437
449,2013-06-24,8035.232698067489,2013,26,24,0,6,0,0,0,7.5,85.617226,66.34928,0.16009569
450,2013-06-25,7320.536693006128,2013,26,25,1,6,0,0,0,7.5,87.41148,67.20574,0.16918664
451,2013-06-26,7946.505869684938,2013,26,26,2,6,0,0,0,7.5,88.23445,67.167465,0.21449764
452,2013-06-27,7712.36976763472,2013,26,27,3,6,0,0,0,7.5,89.196175,67.3445,0.16885167
453,2013-06-28,8714.521773164493,2013,26,28,4,6,1,0,0,7.5,88.80861,66.803825,0.1633493
454,2013-06-29,3300.8983668247597,2013,26,29,5,6,1,1,0,7.5,86.48558,65.69231,0.09725961
455,2013-06-30,1679.1029711305023,2013,26,30,6,6,1,1,0,7.5,86.16827,64.00961,0.09177887
456,2013-07-01,10254.45161608657,2013,27,1,0,7,1,0,0,7.3,84.89474,63.483253,0.15363637
457,2013-07-02,7467.460543488082,2013,27,2,1,7,1,0,0,7.3,85.16346,63.26923,0.11115385
458,2013-07-03,8201.072972520717,2013,27,3,2,7,1,0,0,7.3,86.41627,63.770336,0.14344501
459,2013-07-04,1996.3390253055247,2013,27,4,3,7,0,0,1,7.3,86.97129,65.47847,0.19215314
460,2013-07-05,8751.92591040742,2013,27,5,4,7,0,0,0,7.3,87.28846,66.75,0.11389424
461,2013-07-06,6987.737220817849,2013,27,6,5,7,0,1,0,7.3,87.88039,67.645935,0.12291869
462,2013-07-07,1434.4056978337933,2013,27,7,6,7,0,1,0,7.3,88.502396,67.732056,0.08086126
463,2013-07-08,8078.493741567166,2013,28,8,0,7,0,0,0,7.3,88.75598,67.818184,0.11531105
464,2013-07-09,2737.8367877878723,2013,28,9,1,7,0,0,0,7.3,89.75961,68.45673,0.12456734
465,2013-07-10,9357.884469168712,2013,28,10,2,7,0,0,0,7.3,88.46377,66.91788,0.21642514
466,2013-07-11,8350.2520632185,2013,28,11,3,7,0,0,0,7.3,86.35096,65.72596,0.10442309
467,2013-07-12,2376.89896653815,2013,28,12,4,7,0,0,0,7.3,86.66827,64.77885,0.11932694
468,2013-07-13,2769.690540294625,2013,28,13,5,7,0,1,0,7.3,86.72727,65.14832,0.10411483
469,2013-07-14,1471.2448469846647,2013,28,14,6,7,0,1,0,7.3,87.47369,66.32057,0.09200957
470,2013-07-15,8182.436837436568,2013,29,15,0,7,0,0,0,7.3,88.55024,67.19139,0.09033495
471,2013-07-16,8136.332909577901,2013,29,16,1,7,0,0,0,7.3,89.60577,68.38942,0.0652404
472,2013-07-17,7464.435729768425,2013,29,17,2,7,0,0,0,7.3,90.73558,68.9375,0.097403854
473,2013-07-18,6697.570375969693,2013,29,18,3,7,0,0,0,7.3,91.85507,69.48309,0.08922706
474,2013-07-19,6326.328269971747,2013,29,19,4,7,0,0,0,7.3,91.10628,68.92271,0.08613529
475,2013-07-20,2576.4250743088733,2013,29,20,5,7,0,1,0,7.3,87.80289,66.91827,0.12634617
476,2013-07-21,1354.1174253313584,2013,29,21,6,7,0,1,0,7.3,86.92345,65.96172,0.1602871
477,2013-07-22,7309.743090827021,2013,30,22,0,7,0,0,0,7.3,87.92345,66.90909,0.19803824
478,2013-07-23,7314.459112076851,2013,30,23,1,7,0,0,0,7.3,86.85646,66.13397,0.20976076
479,2013-07-24,6930.452407485339,2013,30,24,2,7,0,0,0,7.3,85.11058,63.317307,0.05822116
480,2013-07-25,6845.269980232666,2013,30,25,3,7,0,0,0,7.3,84.48325,62.526318,0.13177034
481,2013-07-26,6379.967770283938,2013,30,26,4,7,0,0,0,7.3,83.31579,62.00957,0.16746412
482,2013-07-27,2586.2259775012535,2013,30,27,5,7,0,1,0,7.3,80.58852,61.516747,0.1305742
483,2013-07-28,1398.1314799976044,2013,30,28,6,7,1,1,0,7.3,80.6715,60.36232,0.111400984
484,2013-07-29,8038.59348399716,2013,31,29,0,7,1,0,0,7.3,82.06731,61.28846,0.090576954
485,2013-07-30,8421.051530009805,2013,31,30,1,7,1,0,0,7.3,83.88039,62.81818,0.103349306
486,2013-07-31,9583.178204213884,2013,31,31,2,7,1,0,0,7.3,84.39713,64.73684,0.09770337
487,2013-08-01,9195.093062604346,2013,31,1,3,8,1,0,0,7.2,84.75598,64.22009,0.13598086
488,2013-08-02,7304.287234256656,2013,31,2,4,8,1,0,0,7.2,84.339714,63.435406,0.12306221
489,2013-08-03,7575.834928426464,2013,31,3,5,8,1,1,0,7.2,84.16268,63.76555,0.08110049
490,2013-08-04,9395.875201101366,2013,31,4,6,8,0,1,0,7.2,84.14832,62.559807,0.059712924
491,2013-08-05,7858.050788828362,2013,32,5,0,8,0,0,0,7.2,84.89952,62.789474,0.07301437
492,2013-08-06,2911.5238766849748,2013,32,6,1,8,0,0,0,7.2,86.17789,64.70673,0.11110577
493,2013-08-07,7805.63873092952,2013,32,7,2,8,0,0,0,7.2,85.12919,65.1579,0.14473686
494,2013-08-08,7626.3588684211445,2013,32,8,3,8,0,0,0,7.2,84.73077,65.15385,0.12913463
495,2013-08-09,1409.0679588722292,2013,32,9,4,8,0,0,0,7.2,84.66985,64.645935,0.15224881
496,2013-08-10,8458.463924525846,2013,32,10,5,8,0,1,0,7.2,84.80289,63.75,0.10596155
497,2013-08-11,7744.072246181872,2013,32,11,6,8,0,1,0,7.2,85.35577,63.76923,0.082355775
498,2013-08-12,1354.30252489116,2013,33,12,0,8,0,0,0,7.2,85.92789,64.37019,0.14697121
499,2013-08-13,7882.59295388875,2013,33,13,1,8,0,0,0,7.2,83.30769,62.278847,0.16230772
500,2013-08-14,7482.626991157932,2013,33,14,2,8,0,0,0,7.2,81.51442,59.466347,0.10927884
501,2013-08-15,5616.168535531583,2013,33,15,3,8,0,0,0,7.2,81.789474,59.02871,0.059425846
502,2013-08-16,6866.27979900136,2013,33,16,4,8,0,0,0,7.2,83.08654,60.182693,0.08951925
503,2013-08-17,2575.1309101573297,2013,33,17,5,8,0,1,0,7.2,83.56459,61.344498,0.090717696
504,2013-08-18,1503.1688143346498,2013,33,18,6,8,0,1,0,7.2,84.224884,62.430622,0.12531103
505,2013-08-19,8819.086123831781,2013,34,19,0,8,0,0,0,7.2,86.54067,63.885166,0.06559809
506,2013-08-20,7768.043243737931,2013,34,20,1,8,0,0,0,7.2,88.33015,65.14354,0.033732057
507,2013-08-21,6878.750787761422,2013,34,21,2,8,0,0,0,7.2,88.65385,65.91346,0.070528865
